63,79,10
72,41,8
55,99,5
91,98,4
78,6,4
11,10,3
71,17,9
43,23,8
47,68,10
1,21,3
82,10,3
12,19,7
28,31,5
97,54,9
67,81,1
56,23,5
100,31,4
95,82,8
66,71,9
28,99,1
65,74,10
31,43,10
62,73,6
45,66,3
21,100,8
50,3,10
40,59,8
9,69,2
52,70,9
77,80,4
99,38,6
85,53,2
56,59,4
100,60,2
10,67,1
1,49,10
56,21,9
41,91,7
1,9,1
70,89,4
57,91,5
48,55,10
68,67,9
43,69,3
86,6,3
9,8,9
62,74,2
75,57,10
74,50,5
93,25,6
15,25,5
77,38,4
79,98,1
42,2,3
51,58,5
18,79,7
49,48,8
77,12,4
27,44,6
82,96,3
34,46,1
98,14,1
74,98,7
15,34,7
29,86,2
67,78,5
43,4,9
43,78,4
54,79,7
85,84,2
65,58,4
17,83,9
100,27,5
47,9,7
53,99,2
30,75,3
40,90,1
5,78,4
69,76,8
3,50,6
63,14,5
92,53,10
19,85,6
31,48,1
63,88,4
25,87,5
38,14,6
98,52,6
71,49,9
76,52,7
50,25,4
62,74,3
76,3,4
27,61,2
87,59,9
34,64,5
63,27,1
72,17,5
30,54,10
10,58,2
32,65,1
95,3,4
48,81,5
8,56,2
95,19,4
65,37,10
13,11,9
45,36,9
40,15,2
18,97,4
80,82,1
20,39,2
95,80,3
61,63,6
16,45,6
85,2,5
13,37,6
89,57,1
14,44,9
4,69,2
94,92,5
17,31,9
16,39,6
57,19,2
54,60,6
14,26,5
50,37,2
18,1,7
1,4,3
67,58,8
21,11,6
32,46,1
73,41,3
14,45,6
23,64,5
93,17,3
14,21,2
58,39,5
36,27,10
44,62,2
20,41,2
1,74,4
95,25,2
56,67,6
77,11,8
33,90,10
43,45,2
97,96,1
89,87,2
87,94,5
66,30,3
43,39,2
29,67,6
26,28,9
67,30,2
87,70,5
67,95,6
95,53,5
86,55,3
45,91,1
76,89,10
2,6,2
49,58,8
32,57,2
20,80,10
98,84,4
48,67,10
83,16,4
48,4,2
61,86,5
13,39,1
30,71,2
36,12,1
6,20,9
69,46,2
33,39,8
5,54,2
56,62,3
81,78,1
16,75,7
92,68,1
17,47,3
15,31,2
77,83,5
20,4,4
58,49,7
65,33,8
94,25,4
57,43,5
77,52,5
37,89,1
69,45,5
64,52,1
78,10,8
44,40,1
22,33,6
5,51,5
84,89,7
24,47,10
13,44,10
51,96,10
46,42,5
58,6,8
11,2,4
30,14,10
29,2,4
87,76,10
93,77,1
9,97,5
60,25,2
90,32,7
24,8,3
15,12,2
34,53,9
78,75,7
27,44,2
10,83,2
30,24,10
23,44,9
15,66,8
84,69,9
24,71,3
68,77,6
1,15,3
54,20,7
51,64,1
24,57,7
95,91,5
66,71,9
56,47,1
46,99,7
62,5,9
49,36,3
70,40,1
18,44,8
98,32,8
40,39,8
86,63,2
10,83,7
50,17,8
55,40,4
59,9,3
43,38,10
63,67,4
29,22,8
96,45,6
99,47,2
99,51,5
75,53,1
57,56,7
36,82,2
98,8,7
81,29,6
65,9,6
68,30,8
38,46,9
86,21,3
27,70,1
75,69,1
28,83,1
87,71,2
15,48,5
85,95,10
3,100,3
28,38,10
96,53,2
36,16,1
44,68,6
13,8,5
85,53,2
89,78,10
87,75,7
95,39,5
45,59,6
9,91,9
81,42,2
18,63,5
29,72,3
93,1,1
37,84,4
76,95,4
37,28,6
17,16,2
31,23,7
7,85,1
85,99,6
42,83,4
12,4,9
93,94,3
62,27,6
81,69,10
46,80,1
27,46,4
50,97,1
37,66,2
15,38,6
11,79,2
5,63,2
90,15,2
57,22,6
97,39,5
21,17,10
49,59,3
49,52,8
100,65,6
27,88,8
26,28,3
75,81,2
12,47,7
18,95,3
24,12,10
63,74,7
86,85,3
43,5,5
50,34,5
85,98,8
28,29,8
36,38,10
90,83,9
85,99,2
4,10,5
85,18,1
69,29,9
22,64,1
84,95,3
97,27,3
11,49,8
6,55,3
33,40,7
16,91,3
6,89,7
41,60,8
45,100,2
19,18,3
57,10,10
78,13,5
1,80,4
48,23,7
80,21,10
85,58,5
8,41,4
25,41,6
40,97,2
91,2,4
43,40,1
68,9,9
27,22,9
13,95,4
26,64,4
70,44,8
26,66,4
1,20,7
43,98,9
64,45,6
17,10,8
10,83,9
1,8,10
42,53,5
12,14,3
61,94,2
21,9,6
13,44,1
94,67,8
62,77,10
4,19,1
57,48,5
45,27,8
35,40,3
67,65,8
46,28,9
99,32,8
30,1,5
32,40,7
98,93,2
27,9,9
35,39,5
1,65,4
27,36,3
34,49,4
48,9,6
73,5,1
29,18,6
83,82,9
6,50,1
62,44,1
61,69,4
21,29,4
28,86,6
55,79,8
64,4,10
83,3,10
45,25,1
100,47,5
73,94,6
51,21,5
75,36,7
77,1,10
10,15,9
18,96,7
63,11,7
24,59,5
68,51,1
80,76,4
60,63,7
33,85,7
29,83,3
47,25,1
62,70,3
15,12,10
91,84,8
93,21,2
27,77,10
27,12,6
20,25,10
8,32,9
64,78,3
38,89,2
5,78,8
70,75,5
40,25,1
100,78,6
24,19,7
39,56,6
22,19,5
1,58,4
81,67,10
80,82,6
75,43,5
15,89,1
1,64,9
27,90,1
63,15,7
64,25,10
61,38,4
49,37,2
61,51,7
74,52,10
92,36,6
87,50,3
10,63,7
58,19,9
6,31,6
11,61,4
34,54,1
56,100,6
89,87,1
65,96,4
39,89,2
70,30,3
78,88,8
64,13,10
86,38,7
100,78,8
40,33,9
67,13,6
91,75,10
35,13,4
71,31,1
44,94,1
43,22,1
44,59,10
15,29,8
37,92,5
92,87,4
14,95,5
30,62,9
40,10,3
16,74,4
78,96,5
99,43,8
75,96,3
21,66,2
18,35,10
65,88,10
50,97,2
32,10,4
80,34,4
2,30,5
63,41,6
31,34,7
69,47,6
40,38,3
62,59,7
47,87,5
17,16,2
37,64,3
23,60,7
74,6,6
42,56,9
40,72,5
12,55,10
34,54,4
74,72,7
92,12,7
52,35,1
69,30,2
65,47,10
12,97,1
1,22,3
61,15,7
46,77,2
14,69,9
74,17,9
46,37,7
87,18,7
46,39,7
54,48,1
95,38,8
18,24,6
85,60,4
7,62,5
19,71,10
85,52,5
25,90,5
65,34,2
70,20,8
93,77,1
9,73,8
43,65,4
26,68,10
61,48,2
45,21,5
72,22,4
99,7,10
63,2,2
74,66,5
62,31,5
32,3,5
60,78,9
32,42,7
31,2,8
9,2,9
4,52,9
58,33,5
14,12,8
36,83,2
56,47,9
34,2,2
37,28,4
55,19,2
1,60,9
11,47,9
85,78,4
30,85,7
94,61,10
20,22,4
77,78,1
95,68,7
34,81,9
23,56,8
8,69,3
30,18,5
36,84,8
50,76,9
3,4,4
31,17,9
23,38,5
74,44,5
61,8,8
28,5,9
69,45,10
92,44,3
13,9,6
31,54,1
4,5,5
86,73,6
48,25,3
41,8,7
31,41,2
21,10,8
30,23,6
32,70,4
84,43,2
23,53,6
15,49,9
61,44,8
34,9,8
3,35,2
30,22,5
70,52,6
35,38,5
76,40,10
10,33,4
59,17,9
85,48,5
100,6,3
65,97,10
58,32,6
63,34,9
10,22,7
88,38,5
29,77,6
48,20,6
45,67,8
98,20,10
59,87,5
73,41,9
64,5,7
66,79,8
73,6,10
15,22,3
36,56,2
67,40,6
82,90,8
57,43,4
27,86,2
27,45,1
25,98,6
6,79,6
32,94,2
92,19,6
79,41,10
31,19,9
60,57,10
82,29,10
63,65,5
20,1,9
52,42,3
73,39,3
66,54,2
7,1,5
35,83,1
95,49,1
18,46,4
92,6,4
27,95,8
59,56,7
66,9,5
32,87,4
56,36,8
21,72,3
83,100,2
9,45,8
68,77,10
95,79,6
51,63,4
17,55,10
85,86,7
2,8,1
59,3,10
19,79,1
91,13,5
59,61,4
63,99,7
71,36,7
95,79,5
36,75,1
30,59,10
94,84,5
84,11,1
95,27,3
21,36,2
39,95,5
77,24,8
45,19,7
33,63,6
1,76,8
10,55,7
89,17,2
5,59,5
79,7,10
79,35,9
58,16,5
78,57,6
91,21,9
29,92,7
51,28,9
31,85,4
82,71,9
95,21,3
63,36,10
23,90,1
56,44,2
10,86,2
75,29,6
89,78,2
12,95,7
11,10,10
74,69,6
82,88,5
27,11,9
19,76,5
13,35,5
23,91,7
25,12,6
61,36,10
77,82,6
71,61,4
1,65,10
52,22,7
52,66,7
47,79,7
100,54,1
78,65,4
90,92,7
70,61,9
8,6,5
76,20,8
75,99,2
83,20,5
84,43,7
79,75,6
63,51,8
3,4,4
84,63,10
62,12,4
10,48,1
43,49,6
82,71,7
79,89,6
60,15,1
85,34,8
86,66,4
92,53,3
100,53,3
65,50,3
2,16,10
45,79,2
49,67,5
51,43,6
29,16,3
47,54,6
5,38,4
50,42,10
99,75,1
86,82,2
97,4,4
90,75,9
3,56,3
75,8,10
72,17,10
36,3,3
14,73,4
56,79,7
22,36,7
32,44,10
85,26,9
23,50,3
34,98,5
5,85,7
26,13,10
75,97,10
55,96,7
19,28,7
32,41,8
60,70,8
22,14,6
70,1,3
98,26,9
39,92,4
58,90,1
38,57,1
66,91,1
63,46,2
30,40,6
33,2,8
78,86,6
42,33,3
12,77,10
75,34,9
73,100,5
58,39,6
20,5,9
55,86,8
70,58,10
70,80,2
52,4,4
98,50,6
51,70,1
83,8,5
100,53,2
50,96,8
86,42,7
6,39,4
64,67,4
45,5,6
59,97,5
30,71,7
39,24,5
51,70,7
25,40,7
18,28,5
95,70,2
12,56,2
36,34,1
78,79,4
51,8,1
24,93,1
85,57,6
87,5,9
18,15,7
93,84,3
41,53,3
86,32,3
79,24,8
63,21,1
46,85,7
76,13,1
79,11,1
3,24,3
83,29,5
29,35,7
3,17,1
19,20,8
89,32,10
87,58,2
67,100,1
42,63,6
76,36,8
55,72,5
56,71,7
73,95,3
34,59,3
74,30,8
18,77,6
89,62,7
59,58,2
42,86,4
46,67,2
7,23,8
23,97,6
34,71,7
15,20,5
2,80,10
67,31,9
80,9,9
67,31,5
24,5,8
61,10,6
11,56,2
7,48,7
49,18,3
19,75,9
79,81,9
59,85,3
43,90,5
25,60,5
71,99,5
27,61,7
79,11,10
27,1,7
78,90,3
69,66,7
9,67,5
52,59,9
13,80,9
93,17,5
85,61,2
50,53,4
78,90,2
98,79,6
65,91,7
61,50,2
69,100,9
11,98,4
41,49,1
23,42,8
52,61,3
70,35,4
84,28,7
37,39,8
71,57,1
50,23,9
29,78,4
13,27,2
69,56,2
88,78,6
49,37,5
5,40,8
27,13,2
42,50,9
99,92,7
10,65,5
89,18,7
82,25,7
62,39,10
29,74,5
3,21,7
47,16,2
33,19,2
16,71,8
89,77,8
85,25,8
2,42,3
7,2,6
9,23,8
91,66,1
35,62,8
40,26,1
100,55,3
55,69,4
16,24,4
16,40,5
11,3,8
68,80,3
18,9,4
45,31,3
49,3,6
93,57,4
74,64,2
28,88,8
89,32,9
70,66,5
77,56,2
32,97,4
53,87,8
13,84,5
6,64,6
1,65,7
6,62,4
50,85,4
9,62,1
96,19,2
14,7,7
73,98,7
99,4,5
47,5,7
93,11,10
81,8,1
42,73,7
23,89,8
46,77,8
13,73,8
90,45,3
13,90,7
27,53,7
76,55,1
60,64,7
44,29,3
57,63,7
66,20,1
26,3,10
99,90,3
50,27,6
56,66,5
79,17,9
39,7,4
98,21,1
55,93,6
98,60,6
25,10,4
34,58,5
14,20,7
32,35,4
11,66,4
4,51,1
66,95,2
59,26,4
33,43,5
8,77,7
54,20,5
74,52,8
88,96,5
67,3,5
51,100,6
52,63,7
42,68,5
34,45,2
78,75,2
90,19,9
67,93,7
55,26,2
31,98,10
85,59,3
75,94,7
54,64,3
7,38,3
99,63,8
21,14,9
58,56,6
13,93,8
15,16,9
76,68,6
15,79,4
62,61,10
7,68,7
48,79,6
38,99,1
94,42,1
93,15,3
6,40,1
65,91,8
91,80,2
86,69,10
43,12,3
54,86,1
82,81,5
27,75,1
69,100,9
10,8,6
33,55,6
30,73,8
22,51,3
75,13,1
84,67,4
69,72,3
21,84,5
77,46,6
60,50,3
40,13,2
74,68,8
85,45,5
98,84,10
19,72,10
79,53,6
73,19,9
80,34,3
99,59,5
51,19,6
100,39,6
80,18,1
47,95,8
19,60,2
99,55,7
77,2,10
73,4,5
15,31,3
12,4,4
39,9,1
89,73,2
71,33,8
91,25,1
8,80,6
58,78,10
69,14,3
59,9,7
100,82,6
51,26,10
7,44,7
64,78,5
5,60,7
83,10,5
44,23,7
46,95,5
31,29,10
71,100,10
4,83,3
68,55,3
79,82,2
66,57,5
16,3,4
76,39,10
47,81,2
12,20,5
27,36,3
36,66,4
82,10,5
39,50,6
55,62,2
33,41,7
8,80,8
27,61,10
25,33,5
86,87,8
75,46,1
51,81,5
2,91,5
60,63,4
63,14,2
41,97,5
48,55,2
50,16,4
35,30,3
90,62,6
21,6,4
83,87,10
82,27,10
79,61,9
64,27,1
53,57,10
34,11,3
80,86,4
12,36,8
16,49,3
95,77,10
6,78,2
30,58,3
75,49,4
64,76,6
10,40,4
87,22,7
70,63,7
65,67,3
70,38,3
61,84,9
56,4,9
69,81,9
24,13,5
91,33,9
45,47,4
61,27,1
39,75,9
34,15,6
68,37,7
30,18,4
47,65,8
63,52,5
5,50,8
71,55,6
43,7,4
39,65,3
49,79,3
22,68,5
59,45,4
74,3,4
72,4,7
92,85,10
67,93,7
23,77,6
74,52,6
40,30,2
64,73,9
95,84,8
2,77,7
47,51,7
6,22,8
14,84,6
79,10,8
8,81,5
3,93,6
8,94,7
15,98,2
70,56,3
66,31,8
35,26,8
52,80,3
78,20,2
19,7,8
24,52,6
54,94,4
40,52,3
17,81,3
29,67,10
2,56,6
25,95,10
40,89,1
3,58,3
26,13,1
14,20,9
97,82,6
76,45,3
65,50,6
22,18,6
100,92,9
26,72,5
65,21,8
7,98,5
61,30,8
88,75,5
96,88,6
88,96,2
3,5,7
87,22,4
54,74,3
41,94,10
46,97,3
20,36,7
44,50,7
5,66,6
92,83,9
97,17,7
22,60,9
93,44,2
5,33,7
83,69,3
32,92,7
97,13,1
26,70,10
76,39,7
11,35,4
98,10,8
56,64,8
30,43,10
56,18,2
50,14,7
96,25,10
69,54,6
58,87,7
14,51,5
61,27,2
40,100,1
86,36,1
69,9,3
94,88,9
54,53,7
67,35,1
8,10,8
52,58,5
93,83,5
1,21,10
65,88,2
41,3,10
82,96,4
100,97,5
14,95,5
21,62,9
83,59,5
90,69,2
41,29,3
50,68,10
41,88,2
65,69,9
11,9,5
5,28,6
30,15,2
94,59,9
88,15,4
46,18,2
62,72,1
3,33,10
87,37,9
35,12,5
43,44,9
84,6,6
7,76,6
88,86,4
49,8,8
62,100,8
37,47,3
73,87,8
1,80,10
7,64,8
43,30,4
50,38,8
35,71,7
60,77,5
66,13,10
75,9,6
36,60,9
92,3,9
99,47,10
45,76,9
78,56,1
16,39,3
98,6,10
1,9,4
54,55,5
64,18,4
73,74,8
46,3,10
20,72,5
61,92,4
54,71,4
66,97,6
74,62,9
7,92,8
87,55,4
16,71,9
2,46,10
38,98,8
25,56,3
50,68,1
31,3,4
26,53,4
80,2,9
10,45,4
99,31,6
24,36,10
33,21,2
85,39,1
86,88,9
4,12,5
53,1,6
76,40,2
90,93,4
100,31,7
75,64,2
65,87,3
23,27,1
67,49,10
38,66,7
91,94,7
91,23,2
49,68,3
25,91,7
47,4,7
22,16,5
18,5,8
1,31,10
83,96,4
18,87,3
71,26,6
42,22,10
71,74,7
79,82,6
71,60,4
47,77,6
86,35,4
3,29,3
6,9,2
91,61,9
11,27,7
68,16,5
18,46,1
10,15,9
82,78,6
11,3,8
32,43,5
17,97,6
77,96,2
75,5,3
79,19,4
87,80,2
46,39,4
89,5,7
31,79,4
3,56,10
20,9,7
6,20,2
86,16,5
4,35,4
78,67,8
72,7,1
35,92,2
22,26,6
40,98,3
65,90,7
82,29,5
69,91,3
47,92,8
22,76,4
7,4,1
40,12,2
81,96,1
96,73,9
50,74,8
57,99,7
96,84,9
31,40,8
9,4,8
100,14,6
54,62,10
75,66,9
41,2,3
77,27,8
98,89,8
4,73,7
100,22,4
19,58,4
54,94,3
59,6,6
21,7,6
58,66,3
15,65,7
95,11,8
84,46,10
45,39,4
24,95,4
51,33,9
85,42,7
2,30,10
17,57,10
38,75,2
57,42,2
14,66,2
28,78,2
15,92,8
45,80,8
46,24,10
20,62,5
88,70,6
60,50,9
50,26,8
44,22,5
2,14,4
94,24,4
40,61,9
6,93,8
35,62,4
93,94,8
51,13,2
60,1,6
63,78,5
38,22,2
97,86,9
94,71,10
75,13,9
99,95,1
91,47,3
96,99,5
32,83,2
98,35,2
7,20,4
86,13,7
86,85,8
61,52,8
56,72,8
12,54,4
23,44,4
90,77,10
10,33,2
20,3,6
17,82,1
51,29,7
25,90,10
14,62,10
84,70,2
58,37,8
78,55,6
66,61,3
63,16,4
60,59,4
36,97,9
38,12,6
30,12,5
19,28,6
22,34,9
18,83,5
40,91,5
84,89,9
54,55,9
49,56,9
39,90,5
25,95,10
2,9,9
79,85,7
30,92,2
46,90,7
56,83,4
75,43,10
67,62,7
48,31,4
1,18,1
29,69,9
72,15,6
57,83,6
90,37,5
88,1,9
59,73,1
48,33,6
62,21,4
68,2,4
5,55,2
37,45,7
71,12,8
9,14,3
98,73,8
36,38,2
25,39,10
30,48,2
49,80,5
60,7,5
64,62,7
21,56,2
31,1,2
58,78,3
73,81,8
12,17,10
8,2,2
39,11,2
14,53,8
62,36,2
19,94,2
13,11,8
56,29,10
95,66,2
78,61,2
9,56,10
68,72,7
70,27,7
6,87,8
79,30,4
22,24,9
46,20,5
67,92,6
99,64,10
16,41,10
51,88,1
98,37,7
36,81,2
87,46,7
4,96,5
100,97,5
14,8,1
73,2,9
49,46,1
6,72,9
44,37,10
89,11,4
8,29,6
43,80,6
72,76,7
98,68,2
82,5,8
38,93,5
8,73,4
57,64,5
22,52,4
75,43,10
54,50,10
56,86,10
30,29,6
90,42,8
16,22,5
34,81,3
57,34,2
10,47,3
8,96,6
84,28,9
57,74,1
14,41,2
97,70,7
93,78,7
36,5,3
46,42,6
62,65,5
77,34,7
26,22,7
59,61,6
81,72,6
14,64,8
62,63,8
53,43,9
30,1,9
14,97,2
52,87,10
88,43,4
41,82,8
1,71,10
88,48,3
41,34,9
48,54,8
1,44,2
28,72,10
100,77,8
41,9,3
2,9,3
52,23,5
16,42,8
67,41,1
50,83,8
21,36,8
47,85,1
17,67,7
6,73,10
94,99,7
60,51,4
39,32,1
81,40,3
71,65,9
59,53,7
96,22,1
70,66,1
24,30,6
40,19,5
16,12,1
61,93,4
86,42,3
25,19,8
45,41,5
85,3,5
17,21,6
96,98,9
82,87,9
38,99,3
47,52,9
40,24,5
40,56,6
56,57,8
66,31,7
7,6,9
24,39,4
98,82,10
51,69,4
95,3,10
99,23,7
13,9,2
25,61,8
79,17,2
57,44,4
6,28,7
59,95,5
54,1,5
72,40,1
31,70,10
77,41,6
81,17,7
29,92,8
13,55,7
28,37,7
73,68,6
31,10,10
38,11,5
77,69,1
86,51,5
40,97,8
78,30,3
58,96,1
7,84,6
86,2,10
47,20,6
88,43,3
84,26,10
82,25,5
70,64,6
67,1,9
67,57,2
6,58,3
90,1,10
25,11,2
4,76,10
90,35,2
52,56,6
66,74,3
19,21,5
83,7,5
54,67,2
10,87,5
64,71,4
49,55,2
14,50,5
56,60,6
93,100,10
83,19,6
20,44,6
98,47,6
53,52,6
43,35,1
4,65,9
52,2,3
3,37,5
79,61,3
32,26,9
86,40,7
62,85,6
62,25,1
20,19,3
69,82,9
8,39,3
71,54,2
36,32,8
7,34,3
90,12,2
51,61,9
94,61,9
100,84,5
86,92,1
40,45,9
92,32,6
85,23,6
83,4,5
15,26,6
99,72,5
34,14,7
95,27,4
97,17,6
90,59,2
93,91,6
85,20,7
83,64,2
5,95,2
65,46,1
74,49,8
87,68,6
42,59,9
11,45,3
76,10,4
10,64,2
13,56,4
13,85,10
77,21,1
32,54,6
66,31,5
95,83,3
12,1,4
93,53,5
38,18,2
17,70,2
21,13,1
6,80,1
80,25,5
97,22,5
61,8,7
56,21,5
63,79,8
40,11,3
60,70,5
93,31,10
12,27,5
